Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile
B18 6PT,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 6PU,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 6PW,Live,E01033619,Birmingham 137D E01033619,14974,5
B18 6PX,Live,E01033619,Birmingham 137D E01033619,14974,5
B18 6QA,Terminated,E01009347,Birmingham 049D E01009347,1851,1
B18 6QQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6QT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6QU,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 6QZ,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 6RQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6RT,Terminated,E01009347,Birmingham 049D E01009347,1851,1
B18 6RU,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 6RX,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6RZ,Live,E01033619,Birmingham 137D E01033619,14974,5
B18 6SE,Terminated,E01009347,Birmingham 049D E01009347,1851,1
B18 6SF,Terminated,E01009347,Birmingham 049D E01009347,1851,1
B18 6SR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WD,Terminated,E01033619,Birmingham 137D E01033619,14974,5
B18 6WE,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WF,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 6WG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WJ,Terminated,E01033619,Birmingham 137D E01033619,14974,5
B18 6WL,Terminated,E01033619,Birmingham 137D E01033619,14974,5
B18 6WN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WP,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WR,Terminated,E01033619,Birmingham 137D E01033619,14974,5
B18 6WS,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 6WT,Terminated,E01033619,Birmingham 137D E01033619,14974,5
B18 6WU,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WY,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6WZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6XB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6XR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6YB,Terminated,E01033619,Birmingham 137D E01033619,14974,5
B18 6YJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6YT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6ZD,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6ZF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6ZN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6ZR,Terminated,E01033619,Birmingham 137D E01033619,14974,5
B18 6ZS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 6ZY,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 7AA,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7AB,Terminated,E01009141,Birmingham 137A E01009141,1291,1
B18 7AD,Live,E01009153,Birmingham 053C E01009153,2431,1
B18 7AE,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7AF,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7AG,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7AH,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7AJ,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7AL,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7AR,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7AS,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7AU,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7AX,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7BA,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7BB,Terminated,E01009140,Birmingham 060C E01009140,6930,3
B18 7BH,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7BJ,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7BL,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7BS,Live,E01009153,Birmingham 053C E01009153,2431,1
B18 7BT,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7BU,Terminated,E01009347,Birmingham 049D E01009347,1851,1
B18 7BX,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7BY,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7DA,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7DB,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7DD,Live,E01009141,Birmingham 137A E01009141,1291,1
B18 7DJ,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7DL,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7DN,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7DP,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7DR,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7DS,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7DT,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7DW,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7DX,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7DY,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7DZ,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7ED,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7EE,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7EH,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7EJ,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7EL,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7EN,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7EP,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7ER,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7ES,Terminated,E01009345,Birmingham 053D E01009345,987,1
B18 7EW,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7HD,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7HE,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7HF,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7HH,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HJ,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HL,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HP,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HQ,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HR,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HS,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HT,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HU,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7HZ,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7JA,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JB,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JD,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 7JE,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7JF,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7JG,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JH,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JJ,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JL,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JN,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JP,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7JQ,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JS,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JT,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JU,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7JZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 7LA,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7LB,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7LD,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7LE,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7LF,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7LG,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7LH,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7LJ,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7LL,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7LN,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7LQ,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7LZ,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7NA,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7NY,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7NZ,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7PA,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7PB,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7PD,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7PE,Terminated,E01009347,Birmingham 049D E01009347,1851,1
B18 7PF,Terminated,E01009347,Birmingham 049D E01009347,1851,1
B18 7PG,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7PH,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7PS,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7PW,Live,E01009347,Birmingham 049D E01009347,1851,1
B18 7PY,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7PZ,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7QA,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7QB,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7QD,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7QE,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7QG,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7QH,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7QJ,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7QL,Live,E01009153,Birmingham 053C E01009153,2431,1
B18 7QN,Live,E01009153,Birmingham 053C E01009153,2431,1
B18 7QP,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7QQ,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7QS,Live,E01009153,Birmingham 053C E01009153,2431,1
B18 7QT,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7QU,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7QW,Live,E01009153,Birmingham 053C E01009153,2431,1
B18 7QX,Live,E01009153,Birmingham 053C E01009153,2431,1
B18 7QY,Live,E01009345,Birmingham 053D E01009345,987,1
B18 7QZ,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7RA,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7RB,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7RD,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7RH,Terminated,E01009153,Birmingham 053C E01009153,2431,1
B18 7RJ,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7RL,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7RP,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7RT,Live,E01009348,Birmingham 047A E01009348,4437,2
B18 7WA,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7WB,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7WD,Terminated,E01009348,Birmingham 047A E01009348,4437,2
B18 7WQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 7YW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AL,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AP,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AU,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AX,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AY,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9AZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BD,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BE,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BL,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BP,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BU,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BX,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BY,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9BZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DD,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DE,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DL,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DU,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DX,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DY,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9DZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9ED,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EE,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EL,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EN,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9EP,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9ER,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9ES,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9ET,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EU,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EX,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9EZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FD,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FL,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FP,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FQ,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9FR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FU,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FX,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FY,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9FZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GD,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GE,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GL,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GP,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GU,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GX,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9GY,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9GZ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HD,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HE,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HF,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HG,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HJ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HL,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9HN,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HP,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HQ,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9HR,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HU,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9HW,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9HX,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9HY,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JA,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9JB,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9JE,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JF,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JH,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9JL,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JN,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JP,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9JS,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9JT,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B18 9JU,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JW,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JX,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JY,Live,E01033559,Birmingham 049E E01033559,14019,5
B18 9JZ,Live,E01033559,Birmingham 049E E01033559,14019,5
B19 1AA,Live,E01033638,Birmingham 049F E01033638,871,1
B19 1AD,Live,E01008907,Birmingham 040B E01008907,351,1
B19 1AE,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B19 1AF,Live,E01009355,Birmingham 039E E01009355,828,1
B19 1AG,Live,E01009355,Birmingham 039E E01009355,828,1
B19 1AH,Terminated,E01009358,Birmingham 047B E01009358,534,1
B19 1AJ,Terminated,E01009358,Birmingham 047B E01009358,534,1
B19 1AL,Live,E01009355,Birmingham 039E E01009355,828,1
B19 1AP,Live,E01009355,Birmingham 039E E01009355,828,1
B19 1AQ,Terminated,E01033559,Birmingham 049E E01033559,14019,5
B19 1AR,Terminated,E01009358,Birmingham 047B E01009358,534,1
B19 1AS,Terminated,E01009358,Birmingham 047B E01009358,534,1
B19 1AT,Live,E01009358,Birmingham 047B E01009358,534,1
B19 1AU,Terminated,E01009358,Birmingham 047B E01009358,534,1
B19 1AX,Live,E01009358,Birmingham 047B E01009358,534,1
B19 1AY,Live,E01009358,Birmingham 047B E01009358,534,1
B19 1AZ,Terminated,E01009358,Birmingham 047B E01009358,534,1
B19 1BA,Live,E01008907,Birmingham 040B E01008907,351,1
